tottr,hhmem,mode_category,duration_min,trip_distance_miles,air_trip_distance_miles,arr_time,dep_time,city_from_zip,travel_date,gender,age,citizen,driver_license,transit_pass,car_sharing,employment,job_count,empl_sec_loc,workday_count,hour_per_week,workday_flex,commute_mode,empl_industry,empl_occupation,disabled,transit_trip,transit_subsidy,walk_trips,bike_trips,student,school_grade,school_city,school_mode,education,person_trips,race,workday_range,incentive,vehicle_count,bike_count,residence_type,home_own,income,persons_count,worker_count,student_count,license_count,trip_count,home_city,vehicle_op_count,home_primarycity,WMO_code,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_mean (°C),daylight_dur (s),total_ precip (mm),rain (mm),snowfall (cm),precip_hours (h),model_year,body_type,fuel_type1,purchase_type,ownership,transmission,cylinders,veh_type
4.0,3.0,6.0,270.0,294.355442773198,244.58138171158257,08:30:00,04:00:00,San Francisco Bay Area,2012-06-06,1.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,20.0,1.0,0.0,72.0,35.0,2.0,2.0,2.0,0.0,2.0,1.0,6.0,VENTURA,15.0,2.0,4.0,2.0,"[2, 3, 5, 7, nan, nan, nan]",1,3,0,1,1,7,5,4,2,4,16,OXNARD,3.0,OXNARD,2.0,27.4,14.1,20.9,18.0,51761.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,3.0,6.0,120.0,70.0173944087818,61.635171430242046,11:45:00,09:45:00,San Francisco Bay Area,2012-06-06,1.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,20.0,1.0,0.0,72.0,35.0,2.0,2.0,2.0,0.0,2.0,1.0,6.0,VENTURA,15.0,2.0,4.0,2.0,"[2, 3, 5, 7, nan, nan, nan]",1,3,0,1,1,7,5,4,2,4,16,OXNARD,3.0,OXNARD,2.0,27.4,14.1,20.9,18.0,51761.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,3.0,6.0,120.0,87.2001294102433,58.65720704695744,18:30:00,16:30:00,Stockton Area,2012-06-06,1.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,20.0,1.0,0.0,72.0,35.0,2.0,2.0,2.0,0.0,2.0,1.0,6.0,VENTURA,15.0,2.0,4.0,2.0,"[2, 3, 5, 7, nan, nan, nan]",1,3,0,1,1,7,5,4,2,4,16,OXNARD,3.0,OXNARD,2.0,27.4,14.1,20.9,18.0,51761.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,5.0,19.0,7.55584351402338,5.577392530227779,10:28:00,10:09:00,Greater Los Angeles Area,2012-07-06,1.0,24.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,5.0,44.0,15.0,2.0,20.0,2.0,0.0,2.0,1.0,7.0,LOS ANGELES,5.0,3.0,3.0,1.0,"[2, 3, 4, 5, 6, nan, nan]",1,1,0,5,2,4,1,1,1,1,3,SIMI VALLEY,1.0,SIMI VALLEY,2.0,24.4,16.3,21.0,22.3,51688.38,0.0,0.0,0.0,0.0,2006.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
4.0,0.0,6.0,120.0,88.9472111058128,77.44743090270175,09:00:00,07:00:00,San Francisco Bay Area,2012-07-14,2.0,24.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,5.0,61.0,25.0,2.0,0.0,2.0,2.0,2.0,1.0,8.0,SACRAMENTO,5.0,6.0,4.0,4.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,0,6,2,7,2,2,1,2,6,W SACRAMENTO,2.0,WEST SACRAMENTO,2.0,31.2,13.5,21.4,20.7,52573.92,0.0,0.0,0.0,0.0,2008.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0
4.0,0.0,6.0,105.0,88.7706628934726,77.44743090270175,13:45:00,12:00:00,Sacramento Area,2012-07-14,2.0,24.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,5.0,61.0,25.0,2.0,0.0,2.0,2.0,2.0,1.0,8.0,SACRAMENTO,5.0,6.0,4.0,4.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,0,6,2,7,2,2,1,2,6,W SACRAMENTO,2.0,WEST SACRAMENTO,2.0,31.2,13.5,21.4,20.7,52573.92,0.0,0.0,0.0,0.0,2008.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0
1.0,0.0,5.0,10.0,1.30753155397748,0.9181320124354634,14:40:00,14:30:00,Sacramento Area,2012-07-14,2.0,24.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,5.0,61.0,25.0,2.0,0.0,2.0,2.0,2.0,1.0,8.0,SACRAMENTO,5.0,6.0,4.0,4.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,0,6,2,7,2,2,1,2,6,W SACRAMENTO,2.0,WEST SACRAMENTO,2.0,31.2,13.5,21.4,20.7,52573.92,0.0,0.0,0.0,0.0,2008.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0
1.0,0.0,5.0,10.0,1.27761188715669,0.9181320124354634,16:40:00,16:30:00,Sacramento Area,2012-07-14,2.0,24.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,5.0,61.0,25.0,2.0,0.0,2.0,2.0,2.0,1.0,8.0,SACRAMENTO,5.0,6.0,4.0,4.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,0,6,2,7,2,2,1,2,6,W SACRAMENTO,2.0,WEST SACRAMENTO,2.0,31.2,13.5,21.4,20.7,52573.92,0.0,0.0,0.0,0.0,2008.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0
1.0,0.0,5.0,16.0,3.91555757670241,2.918551059279186,15:06:00,14:50:00,Sacramento Area,2012-07-15,1.0,21.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,7.0,40.0,2.0,0.0,81.0,39.0,2.0,0.0,2.0,7.0,0.0,1.0,7.0,ALBION,1.0,3.0,6.0,1.0,"[1, 2, 3, 4, 5, 6, 7]",1,4,4,1,1,10,4,3,2,4,23,FOLSOM,4.0,FOLSOM,0.0,34.6,14.6,23.5,23.0,52498.96,0.0,0.0,0.0,0.0,2000.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0
2.0,0.0,5.0,8.0,2.63437040907375,1.5290194793756169,15:15:00,15:07:00,Sacramento Area,2012-07-15,1.0,21.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,7.0,40.0,2.0,0.0,81.0,39.0,2.0,0.0,2.0,7.0,0.0,1.0,7.0,ALBION,1.0,3.0,6.0,1.0,"[1, 2, 3, 4, 5, 6, 7]",1,4,4,1,1,10,4,3,2,4,23,FOLSOM,4.0,FOLSOM,0.0,34.6,14.6,23.5,23.0,52498.96,0.0,0.0,0.0,0.0,2000.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0
3.0,0.0,5.0,7.0,1.53599711352888,1.2114229767318594,16:20:00,16:13:00,Sacramento Area,2012-07-15,1.0,21.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,7.0,40.0,2.0,0.0,81.0,39.0,2.0,0.0,2.0,7.0,0.0,1.0,7.0,ALBION,1.0,3.0,6.0,1.0,"[1, 2, 3, 4, 5, 6, 7]",1,4,4,1,1,10,4,3,2,4,23,FOLSOM,4.0,FOLSOM,0.0,34.6,14.6,23.5,23.0,52498.96,0.0,0.0,0.0,0.0,2000.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0
3.0,0.0,5.0,5.0,1.49030089538854,1.2114708180673213,16:37:00,16:32:00,Sacramento Area,2012-07-15,1.0,21.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,7.0,40.0,2.0,0.0,81.0,39.0,2.0,0.0,2.0,7.0,0.0,1.0,7.0,ALBION,1.0,3.0,6.0,1.0,"[1, 2, 3, 4, 5, 6, 7]",1,4,4,1,1,10,4,3,2,4,23,FOLSOM,4.0,FOLSOM,0.0,34.6,14.6,23.5,23.0,52498.96,0.0,0.0,0.0,0.0,2000.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0
2.0,0.0,5.0,3.0,2.11199060416044,1.5291394289640463,02:18:00,02:15:00,Sacramento Area,2012-07-15,1.0,21.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,7.0,40.0,2.0,0.0,81.0,39.0,2.0,0.0,2.0,7.0,0.0,1.0,7.0,ALBION,1.0,3.0,6.0,1.0,"[1, 2, 3, 4, 5, 6, 7]",1,4,4,1,1,10,4,3,2,4,23,FOLSOM,4.0,FOLSOM,0.0,34.6,14.6,23.5,23.0,52498.96,0.0,0.0,0.0,0.0,2000.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0
1.0,0.0,5.0,9.0,3.91664348659098,2.919126028249201,02:28:00,02:19:00,Sacramento Area,2012-07-15,1.0,21.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,7.0,40.0,2.0,0.0,81.0,39.0,2.0,0.0,2.0,7.0,0.0,1.0,7.0,ALBION,1.0,3.0,6.0,1.0,"[1, 2, 3, 4, 5, 6, 7]",1,4,4,1,1,10,4,3,2,4,23,FOLSOM,4.0,FOLSOM,0.0,34.6,14.6,23.5,23.0,52498.96,0.0,0.0,0.0,0.0,2000.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0
2.0,0.0,5.0,30.0,10.6957420959235,8.479847063257917,09:15:00,08:45:00,San Francisco Bay Area,2012-07-18,2.0,21.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,5.0,54.0,19.0,2.0,0.0,2.0,1.0,0.0,2.0,7.0,NEW ORLEANS,5.0,3.0,7.0,4.0,"[8, nan, nan, nan, nan, nan, nan]",1,4,5,1,1,10,5,3,3,5,27,MOUNTAIN VIEW,4.0,MOUNTAIN VIEW,2.0,19.9,12.0,14.9,13.9,52008.64,0.0,0.0,0.0,0.0,2006.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0
2.0,0.0,5.0,40.0,13.0135588707512,8.150781797060553,16:10:00,15:30:00,San Francisco Bay Area,2012-07-18,2.0,21.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,5.0,54.0,19.0,2.0,0.0,2.0,1.0,0.0,2.0,7.0,NEW ORLEANS,5.0,3.0,7.0,4.0,"[8, nan, nan, nan, nan, nan, nan]",1,4,5,1,1,10,5,3,3,5,27,MOUNTAIN VIEW,4.0,MOUNTAIN VIEW,2.0,19.9,12.0,14.9,13.9,52008.64,0.0,0.0,0.0,0.0,2006.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0
1.0,0.0,5.0,15.0,2.11840068462061,1.3101172458934651,16:30:00,16:15:00,San Francisco Bay Area,2012-07-18,2.0,21.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,5.0,54.0,19.0,2.0,0.0,2.0,1.0,0.0,2.0,7.0,NEW ORLEANS,5.0,3.0,7.0,4.0,"[8, nan, nan, nan, nan, nan, nan]",1,4,5,1,1,10,5,3,3,5,27,MOUNTAIN VIEW,4.0,MOUNTAIN VIEW,2.0,19.9,12.0,14.9,13.9,52008.64,0.0,0.0,0.0,0.0,2006.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0
1.0,0.0,5.0,10.0,2.05733812447529,1.3101172458934651,17:45:00,17:35:00,San Francisco Bay Area,2012-07-18,2.0,21.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,5.0,54.0,19.0,2.0,0.0,2.0,1.0,0.0,2.0,7.0,NEW ORLEANS,5.0,3.0,7.0,4.0,"[8, nan, nan, nan, nan, nan, nan]",1,4,5,1,1,10,5,3,3,5,27,MOUNTAIN VIEW,4.0,MOUNTAIN VIEW,2.0,19.9,12.0,14.9,13.9,52008.64,0.0,0.0,0.0,0.0,2006.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0
2.0,0.0,5.0,20.0,3.3172731521794,1.6101780760389366,18:10:00,17:50:00,San Francisco Bay Area,2012-07-18,2.0,21.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,5.0,54.0,19.0,2.0,0.0,2.0,1.0,0.0,2.0,7.0,NEW ORLEANS,5.0,3.0,7.0,4.0,"[8, nan, nan, nan, nan, nan, nan]",1,4,5,1,1,10,5,3,3,5,27,MOUNTAIN VIEW,4.0,MOUNTAIN VIEW,2.0,19.9,12.0,14.9,13.9,52008.64,0.0,0.0,0.0,0.0,2006.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0
2.0,0.0,5.0,25.0,3.41890185767167,3.285702747414424,19:25:00,19:00:00,San Francisco Bay Area,2012-07-18,2.0,21.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,5.0,54.0,19.0,2.0,0.0,2.0,1.0,0.0,2.0,7.0,NEW ORLEANS,5.0,3.0,7.0,4.0,"[8, nan, nan, nan, nan, nan, nan]",1,4,5,1,1,10,5,3,3,5,27,MOUNTAIN VIEW,4.0,MOUNTAIN VIEW,2.0,19.9,12.0,14.9,13.9,52008.64,0.0,0.0,0.0,0.0,2006.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0
2.0,0.0,5.0,15.0,3.55698688508641,3.285702747414424,20:00:00,19:45:00,San Francisco Bay Area,2012-07-18,2.0,21.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,5.0,54.0,19.0,2.0,0.0,2.0,1.0,0.0,2.0,7.0,NEW ORLEANS,5.0,3.0,7.0,4.0,"[8, nan, nan, nan, nan, nan, nan]",1,4,5,1,1,10,5,3,3,5,27,MOUNTAIN VIEW,4.0,MOUNTAIN VIEW,2.0,19.9,12.0,14.9,13.9,52008.64,0.0,0.0,0.0,0.0,2006.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0
1.0,0.0,5.0,6.0,1.55574206375886,1.1821377059857618,06:46:00,06:40:00,San Francisco Bay Area,2012-10-01,1.0,71.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,15.0,3.0,0.0,51.0,15.0,2.0,10.0,2.0,3.0,0.0,2.0,4.0,BERKELEY,24.0,5.0,14.0,1.0,"[1, 2, 3, 4, 5, 6, nan]",1,3,2,1,1,8,4,3,2,4,37,PIEDMONT,3.0,OAKLAND,3.0,30.1,12.7,20.2,20.0,42371.59,0.0,0.0,0.0,0.0,2007.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,0.0,24.0,23.0,10.7173847873012,8.989723565675133,07:11:00,06:48:00,San Francisco Bay Area,2012-10-01,1.0,71.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,15.0,3.0,0.0,51.0,15.0,2.0,10.0,2.0,3.0,0.0,2.0,4.0,BERKELEY,24.0,5.0,14.0,1.0,"[1, 2, 3, 4, 5, 6, nan]",1,3,2,1,1,8,4,3,2,4,37,PIEDMONT,3.0,OAKLAND,3.0,30.1,12.7,20.2,20.0,42371.59,0.0,0.0,0.0,0.0,2007.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,0.0,1.0,18.0,0.20737145507437,0.1360311084849085,07:30:00,07:12:00,San Francisco Bay Area,2012-10-01,1.0,71.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,15.0,3.0,0.0,51.0,15.0,2.0,10.0,2.0,3.0,0.0,2.0,4.0,BERKELEY,24.0,5.0,14.0,1.0,"[1, 2, 3, 4, 5, 6, nan]",1,3,2,1,1,8,4,3,2,4,37,PIEDMONT,3.0,OAKLAND,3.0,30.1,12.7,20.2,20.0,42371.59,0.0,0.0,0.0,0.0,2007.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,0.0,1.0,11.0,0.207371455074217,0.1360324277024619,12:01:00,11:50:00,San Francisco Bay Area,2012-10-01,1.0,71.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,15.0,3.0,0.0,51.0,15.0,2.0,10.0,2.0,3.0,0.0,2.0,4.0,BERKELEY,24.0,5.0,14.0,1.0,"[1, 2, 3, 4, 5, 6, nan]",1,3,2,1,1,8,4,3,2,4,37,PIEDMONT,3.0,OAKLAND,3.0,30.1,12.7,20.2,20.0,42371.59,0.0,0.0,0.0,0.0,2007.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,0.0,24.0,24.0,11.916001147608,9.122316898681946,12:27:00,12:03:00,San Francisco Bay Area,2012-10-01,1.0,71.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,15.0,3.0,0.0,51.0,15.0,2.0,10.0,2.0,3.0,0.0,2.0,4.0,BERKELEY,24.0,5.0,14.0,1.0,"[1, 2, 3, 4, 5, 6, nan]",1,3,2,1,1,8,4,3,2,4,37,PIEDMONT,3.0,OAKLAND,3.0,30.1,12.7,20.2,20.0,42371.59,0.0,0.0,0.0,0.0,2007.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,0.0,1.0,26.0,0.191571555949146,0.1416685963575381,12:55:00,12:29:00,San Francisco Bay Area,2012-10-01,1.0,71.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,15.0,3.0,0.0,51.0,15.0,2.0,10.0,2.0,3.0,0.0,2.0,4.0,BERKELEY,24.0,5.0,14.0,1.0,"[1, 2, 3, 4, 5, 6, nan]",1,3,2,1,1,8,4,3,2,4,37,PIEDMONT,3.0,OAKLAND,3.0,30.1,12.7,20.2,20.0,42371.59,0.0,0.0,0.0,0.0,2007.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,0.0,1.0,9.0,0.191571555949108,0.1416674433222785,15:03:00,14:54:00,San Francisco Bay Area,2012-10-01,1.0,71.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,15.0,3.0,0.0,51.0,15.0,2.0,10.0,2.0,3.0,0.0,2.0,4.0,BERKELEY,24.0,5.0,14.0,1.0,"[1, 2, 3, 4, 5, 6, nan]",1,3,2,1,1,8,4,3,2,4,37,PIEDMONT,3.0,OAKLAND,3.0,30.1,12.7,20.2,20.0,42371.59,0.0,0.0,0.0,0.0,2007.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,0.0,24.0,24.0,11.6662212509727,9.116063999187602,15:36:00,15:12:00,San Francisco Bay Area,2012-10-01,1.0,71.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,15.0,3.0,0.0,51.0,15.0,2.0,10.0,2.0,3.0,0.0,2.0,4.0,BERKELEY,24.0,5.0,14.0,1.0,"[1, 2, 3, 4, 5, 6, nan]",1,3,2,1,1,8,4,3,2,4,37,PIEDMONT,3.0,OAKLAND,3.0,30.1,12.7,20.2,20.0,42371.59,0.0,0.0,0.0,0.0,2007.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,0.0,1.0,7.0,0.20737145507437,0.1360311084849085,15:45:00,15:38:00,San Francisco Bay Area,2012-10-01,1.0,71.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,15.0,3.0,0.0,51.0,15.0,2.0,10.0,2.0,3.0,0.0,2.0,4.0,BERKELEY,24.0,5.0,14.0,1.0,"[1, 2, 3, 4, 5, 6, nan]",1,3,2,1,1,8,4,3,2,4,37,PIEDMONT,3.0,OAKLAND,3.0,30.1,12.7,20.2,20.0,42371.59,0.0,0.0,0.0,0.0,2007.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,0.0,1.0,5.0,0.207371455074217,0.1360324277024619,19:05:00,19:00:00,San Francisco Bay Area,2012-10-01,1.0,71.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,15.0,3.0,0.0,51.0,15.0,2.0,10.0,2.0,3.0,0.0,2.0,4.0,BERKELEY,24.0,5.0,14.0,1.0,"[1, 2, 3, 4, 5, 6, nan]",1,3,2,1,1,8,4,3,2,4,37,PIEDMONT,3.0,OAKLAND,3.0,30.1,12.7,20.2,20.0,42371.59,0.0,0.0,0.0,0.0,2007.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,0.0,24.0,33.0,10.5804104521071,8.995210236535431,19:48:00,19:15:00,San Francisco Bay Area,2012-10-01,1.0,71.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,15.0,3.0,0.0,51.0,15.0,2.0,10.0,2.0,3.0,0.0,2.0,4.0,BERKELEY,24.0,5.0,14.0,1.0,"[1, 2, 3, 4, 5, 6, nan]",1,3,2,1,1,8,4,3,2,4,37,PIEDMONT,3.0,OAKLAND,3.0,30.1,12.7,20.2,20.0,42371.59,0.0,0.0,0.0,0.0,2007.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,0.0,5.0,5.0,5.27900883149519,3.3643041988870968,19:55:00,19:50:00,San Francisco Bay Area,2012-10-01,1.0,71.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,15.0,3.0,0.0,51.0,15.0,2.0,10.0,2.0,3.0,0.0,2.0,4.0,BERKELEY,24.0,5.0,14.0,1.0,"[1, 2, 3, 4, 5, 6, nan]",1,3,2,1,1,8,4,3,2,4,37,PIEDMONT,3.0,OAKLAND,3.0,30.1,12.7,20.2,20.0,42371.59,0.0,0.0,0.0,0.0,2007.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,0.0,5.0,10.0,2.17414756427898,1.6403231287246207,21:00:00,20:50:00,San Francisco Bay Area,2012-10-01,1.0,71.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,15.0,3.0,0.0,51.0,15.0,2.0,10.0,2.0,3.0,0.0,2.0,4.0,BERKELEY,24.0,5.0,14.0,1.0,"[1, 2, 3, 4, 5, 6, nan]",1,3,2,1,1,8,4,3,2,4,37,PIEDMONT,3.0,OAKLAND,3.0,30.1,12.7,20.2,20.0,42371.59,0.0,0.0,0.0,0.0,2007.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,0.0,5.0,5.0,1.38658065288692,0.9602044044006652,21:15:00,21:10:00,San Francisco Bay Area,2012-10-01,1.0,71.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,15.0,3.0,0.0,51.0,15.0,2.0,10.0,2.0,3.0,0.0,2.0,4.0,BERKELEY,24.0,5.0,14.0,1.0,"[1, 2, 3, 4, 5, 6, nan]",1,3,2,1,1,8,4,3,2,4,37,PIEDMONT,3.0,OAKLAND,3.0,30.1,12.7,20.2,20.0,42371.59,0.0,0.0,0.0,0.0,2007.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
2.0,1.0,6.0,17.0,3.91795407559374,3.179269304944358,08:17:00,08:00:00,San Francisco Bay Area,2012-10-01,2.0,29.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,5.0,51.0,25.0,2.0,2.0,2.0,4.0,3.0,2.0,6.0,PLEASANT HILL,5.0,5.0,5.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,3,2,1,1,8,4,3,2,4,37,PIEDMONT,3.0,OAKLAND,3.0,30.1,12.7,20.2,20.0,42371.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,5.0,0.186516267816624,0.1358840026688213,11:06:00,11:01:00,San Francisco Bay Area,2012-10-01,2.0,29.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,5.0,51.0,25.0,2.0,2.0,2.0,4.0,3.0,2.0,6.0,PLEASANT HILL,5.0,5.0,5.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,3,2,1,1,8,4,3,2,4,37,PIEDMONT,3.0,OAKLAND,3.0,30.1,12.7,20.2,20.0,42371.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,23.0,1.29397196822514,1.2129081185524395,17:35:00,17:12:00,San Francisco Bay Area,2012-10-01,2.0,29.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,5.0,51.0,25.0,2.0,2.0,2.0,4.0,3.0,2.0,6.0,PLEASANT HILL,5.0,5.0,5.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,3,2,1,1,8,4,3,2,4,37,PIEDMONT,3.0,OAKLAND,3.0,30.1,12.7,20.2,20.0,42371.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,19.0,0.880035120820003,0.8757780613745663,18:04:00,17:45:00,San Francisco Bay Area,2012-10-01,2.0,29.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,5.0,51.0,25.0,2.0,2.0,2.0,4.0,3.0,2.0,6.0,PLEASANT HILL,5.0,5.0,5.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,3,2,1,1,8,4,3,2,4,37,PIEDMONT,3.0,OAKLAND,3.0,30.1,12.7,20.2,20.0,42371.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,6.0,9.0,1.70024159656133,1.2620947319682314,18:30:00,18:21:00,San Francisco Bay Area,2012-10-01,2.0,29.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,5.0,51.0,25.0,2.0,2.0,2.0,4.0,3.0,2.0,6.0,PLEASANT HILL,5.0,5.0,5.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,3,2,1,1,8,4,3,2,4,37,PIEDMONT,3.0,OAKLAND,3.0,30.1,12.7,20.2,20.0,42371.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,5.0,45.0,31.4391484754878,27.34862748300825,07:45:00,07:00:00,Greater Los Angeles Area,2012-12-16,1.0,22.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,36.0,1.0,5.0,62.0,29.0,2.0,0.0,2.0,1.0,0.0,1.0,7.0,WALNUT,5.0,2.0,1.0,2.0,"[1, 3, 6, nan, nan, nan, nan]",1,3,1,1,1,6,3,1,1,3,9,WEST COVINA,3.0,WEST COVINA,51.0,11.2,5.5,8.8,7.0,35582.41,0.7,0.7,0.0,5.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0
2.0,1.0,5.0,12.0,2.29553001665574,2.069981341317654,13:30:00,13:18:00,Greater Los Angeles Area,2012-08-18,2.0,50.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,1.0,5.0,22.0,49.0,2.0,0.0,2.0,0.0,2.0,2.0,6.0,SAN DIEGO,5.0,5.0,7.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,0,1,1,7,2,2,1,2,19,SAN DIEGO,2.0,SAN DIEGO,1.0,27.3,21.5,24.1,26.8,47706.2,0.0,0.0,0.0,0.0,2007.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
2.0,1.0,5.0,3.0,0.330148313335632,0.3308230151310801,13:37:00,13:34:00,Greater Los Angeles Area,2012-08-18,2.0,50.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,1.0,5.0,22.0,49.0,2.0,0.0,2.0,0.0,2.0,2.0,6.0,SAN DIEGO,5.0,5.0,7.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,0,1,1,7,2,2,1,2,19,SAN DIEGO,2.0,SAN DIEGO,1.0,27.3,21.5,24.1,26.8,47706.2,0.0,0.0,0.0,0.0,2007.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
